0.0,3.0,0.0
0.17702000000000004,2.9994039999999993,0.0
0.3481600000000001,2.9976319999999994,0.0
0.51354,2.9947079999999997,0.0
0.6732799999999999,2.9906560000000004,0.0
0.8275000000000001,2.9855,0.0
0.97632,2.9792639999999997,0.0
1.11986,2.971972,0.0
1.25824,2.963648,0.0
1.39158,2.9543160000000004,0.0
1.5200000000000007,2.944000000000001,0.0
1.64362,2.932724,0.0
1.7625599999999997,2.920512,0.0
1.8769400000000003,2.9073879999999996,0.0
1.9868800000000002,2.893376,0.0
2.0925,2.8784999999999994,0.0
2.19392,2.862784,0.0
2.2912599999999994,2.8462519999999993,0.0
2.3846400000000005,2.8289280000000008,0.0
2.47418,2.810836,0.0
2.5600000000000005,2.7920000000000007,0.0
2.6422200000000005,2.7724440000000006,0.0
2.7209600000000003,2.7521920000000004,0.0
2.7963400000000003,2.7312680000000005,0.0
2.8684800000000004,2.709696,0.0
2.9375,2.6875,0.0
3.0035200000000004,2.6647040000000004,0.0
3.0666599999999997,2.6413319999999993,0.0
3.12704,2.6174079999999997,0.0
3.18478,2.592956,0.0
3.2399999999999998,2.568,0.0
3.29282,2.5425639999999996,0.0
3.3433599999999997,2.516672,0.0
3.39174,2.490348,0.0
3.4380800000000002,2.463616,0.0
3.4825,2.4365,0.0
3.52512,2.409024,0.0
3.5660600000000002,2.3812120000000006,0.0
3.6054399999999998,2.3530879999999996,0.0
3.6433799999999996,2.3246759999999997,0.0
3.6799999999999997,2.296,0.0
3.71542,2.2670840000000005,0.0
3.74976,2.2379520000000004,0.0
3.78314,2.208628,0.0
3.8156800000000004,2.179136,0.0
3.847500000000001,2.1495000000000006,0.0
3.87872,2.1197440000000003,0.0
3.9094599999999993,2.089892,0.0
3.9398400000000002,2.0599679999999996,0.0
3.96998,2.029996,0.0
4.0,2.0,0.0
4.030004,1.970004,0.0
4.060032,1.940032,0.0
4.090108,1.910108,0.0
4.120256,1.8802559999999997,0.0
4.150500000000001,1.8505,0.0
4.180864,1.8208639999999998,0.0
4.211372,1.7913720000000002,0.0
4.242048,1.762048,0.0
4.2729159999999995,1.7329160000000001,0.0
4.304,1.704,0.0
4.335324,1.675324,0.0
4.366912,1.646912,0.0
4.398788000000001,1.618788,0.0
4.430976,1.5909759999999997,0.0
4.4635,1.5634999999999997,0.0
4.496384,1.536384,0.0
4.529652,1.5096519999999995,0.0
4.563327999999999,1.4833279999999998,0.0
4.597436,1.4574360000000002,0.0
4.632,1.4320000000000002,0.0
4.667044,1.4070440000000002,0.0
4.702591999999999,1.3825919999999998,0.0
4.7386680000000005,1.3586679999999998,0.0
4.775296,1.335296,0.0
4.8125,1.3125,0.0
4.8503039999999995,1.2903040000000001,0.0
4.888732,1.268732,0.0
4.927808,1.2478079999999998,0.0
4.967556,1.2275559999999999,0.0
5.008,1.2079999999999997,0.0
5.049164,1.1891639999999999,0.0
5.091072,1.1710720000000001,0.0
5.133748,1.153748,0.0
5.177216,1.137216,0.0
5.2215,1.1215,0.0
5.266624,1.106624,0.0
5.312612,1.0926120000000001,0.0
5.359488000000001,1.079488,0.0
5.4072759999999995,1.067276,0.0
5.456000000000001,1.056,0.0
5.5056840000000005,1.0456839999999998,0.0
5.556352,1.036352,0.0
5.608028,1.028028,0.0
5.660736,1.020736,0.0
5.7145,1.0145,0.0
5.769344,1.009344,0.0
5.825292,1.005292,0.0
5.882368,1.0023680000000001,0.0
5.940595999999999,1.000596,0.0
6.0,1.0,0.0
